%time,field.header.seq,field.header.stamp,field.header.frame_id,field.markers0.header.seq,field.markers0.header.stamp,field.markers0.header.frame_id,field.markers0.ns,field.markers0.id,field.markers0.type,field.markers0.action,field.markers0.pose.position.x,field.markers0.pose.position.y,field.markers0.pose.position.z,field.markers0.pose.orientation.x,field.markers0.pose.orientation.y,field.markers0.pose.orientation.z,field.markers0.pose.orientation.w,field.markers0.scale.x,field.markers0.scale.y,field.markers0.scale.z,field.markers0.color.r,field.markers0.color.g,field.markers0.color.b,field.markers0.color.a,field.markers0.lifetime,field.markers0.frame_locked,field.markers0.text,field.markers0.mesh_resource,field.markers0.mesh_use_embedded_materials,field.markers1.header.seq,field.markers1.header.stamp,field.markers1.header.frame_id,field.markers1.ns,field.markers1.id,field.markers1.type,field.markers1.action,field.markers1.pose.position.x,field.markers1.pose.position.y,field.markers1.pose.position.z,field.markers1.pose.orientation.x,field.markers1.pose.orientation.y,field.markers1.pose.orientation.z,field.markers1.pose.orientation.w,field.markers1.scale.x,field.markers1.scale.y,field.markers1.scale.z,field.markers1.color.r,field.markers1.color.g,field.markers1.color.b,field.markers1.color.a,field.markers1.lifetime,field.markers1.frame_locked,field.markers1.points0.x,field.markers1.points0.y,field.markers1.points0.z,field.markers1.points1.x,field.markers1.points1.y,field.markers1.points1.z,field.markers1.text,field.markers1.mesh_resource,field.markers1.mesh_use_embedded_materials
1643354240042983516,10193,1643354240038873910,radar_1,10193,1643354240038873910,radar_1,bbox,8,1,0,60.328125,-0.859375,0.0,0.0,0.0,0.0,1.0,2.875,1.5,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10193,1643354240038873910,radar_1,arrow,8,0,0,60.328125,-0.859375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-11.025,-0.675,0.0,,,0
1643354240082766304,10194,1643354240078753948,radar_1,10194,1643354240078753948,radar_1,bbox,8,1,0,60.203125,-0.984375,0.0,0.0,0.0,0.0,1.0,2.875,1.5,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10194,1643354240078753948,radar_1,arrow,8,0,0,60.203125,-0.984375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-10.8,-0.675,0.0,,,0
1643354240130339082,10195,1643354240118918895,radar_1,10195,1643354240118918895,radar_1,bbox,8,1,0,60.078125,-1.046875,0.0,0.0,0.0,0.0,1.0,2.859375,1.515625,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10195,1643354240118918895,radar_1,arrow,8,0,0,60.078125,-1.046875,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-11.025,-1.125,0.0,,,0
1643354240164010799,10196,1643354240158772945,radar_1,10196,1643354240158772945,radar_1,bbox,8,1,0,59.953125,-1.046875,0.0,0.0,0.0,0.0,1.0,2.828125,1.546875,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10196,1643354240158772945,radar_1,arrow,8,0,0,59.953125,-1.046875,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-11.025,-1.125,0.0,,,0
1643354240205382074,10197,1643354240198769092,radar_1,10197,1643354240198769092,radar_1,bbox,8,1,0,59.828125,-1.0625,0.0,0.0,0.0,0.0,1.0,2.8125,1.5625,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10197,1643354240198769092,radar_1,arrow,8,0,0,59.828125,-1.0625,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-11.025,-1.125,0.0,,,0
1643354240243929208,10198,1643354240238881111,radar_1,10198,1643354240238881111,radar_1,bbox,8,1,0,59.703125,-1.078125,0.0,0.0,0.0,0.0,1.0,2.8125,1.578125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10198,1643354240238881111,radar_1,arrow,8,0,0,59.703125,-1.078125,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-11.025,-1.125,0.0,,,0
1643354240285467524,10199,1643354240278778076,radar_1,10199,1643354240278778076,radar_1,bbox,8,1,0,59.59375,-1.09375,0.0,0.0,0.0,0.0,1.0,2.796875,1.59375,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10199,1643354240278778076,radar_1,arrow,8,0,0,59.59375,-1.09375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-11.025,-1.125,0.0,,,0
1643354240328789657,10200,1643354240318890094,radar_1,10200,1643354240318890094,radar_1,bbox,8,1,0,59.46875,-1.09375,0.0,0.0,0.0,0.0,1.0,2.765625,1.609375,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10200,1643354240318890094,radar_1,arrow,8,0,0,59.46875,-1.09375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-11.025,-1.125,0.0,,,0
1643354240362125340,10201,1643354240358769893,radar_1,10201,1643354240358769893,radar_1,bbox,8,1,0,59.34375,-1.109375,0.0,0.0,0.0,0.0,1.0,2.75,1.625,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10201,1643354240358769893,radar_1,arrow,8,0,0,59.34375,-1.109375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-11.025,-1.125,0.0,,,0
1643354240403726985,10202,1643354240398763895,radar_1,10202,1643354240398763895,radar_1,bbox,8,1,0,59.21875,-1.125,0.0,0.0,0.0,0.0,1.0,2.75,1.640625,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10202,1643354240398763895,radar_1,arrow,8,0,0,59.21875,-1.125,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-11.025,-1.125,0.0,,,0
1643354240442946762,10203,1643354240438894987,radar_1,10203,1643354240438894987,radar_1,bbox,8,1,0,59.109375,-1.140625,0.0,0.0,0.0,0.0,1.0,2.734375,1.65625,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10203,1643354240438894987,radar_1,arrow,8,0,0,59.109375,-1.140625,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-11.025,-1.125,0.0,,,0
1643354240482755949,10204,1643354240478795051,radar_1,10204,1643354240478795051,radar_1,bbox,8,1,0,58.984375,-1.140625,0.0,0.0,0.0,0.0,1.0,2.734375,1.671875,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10204,1643354240478795051,radar_1,arrow,8,0,0,58.984375,-1.140625,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-11.025,-1.125,0.0,,,0
1643354240527477801,10205,1643354240518934011,radar_1,10205,1643354240518934011,radar_1,bbox,8,1,0,58.859375,-1.15625,0.0,0.0,0.0,0.0,1.0,2.71875,1.671875,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10205,1643354240518934011,radar_1,arrow,8,0,0,58.859375,-1.15625,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-11.025,-1.125,0.0,,,0
1643354240562521877,10206,1643354240558760881,radar_1,10206,1643354240558760881,radar_1,bbox,8,1,0,58.734375,-1.171875,0.0,0.0,0.0,0.0,1.0,2.71875,1.6875,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10206,1643354240558760881,radar_1,arrow,8,0,0,58.734375,-1.171875,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-11.025,-1.125,0.0,,,0
1643354240606184556,10207,1643354240598762035,radar_1,10207,1643354240598762035,radar_1,bbox,8,1,0,58.625,-1.1875,0.0,0.0,0.0,0.0,1.0,2.703125,1.703125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10207,1643354240598762035,radar_1,arrow,8,0,0,58.625,-1.1875,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-11.025,-1.125,0.0,,,0
1643354240644729161,10208,1643354240638900041,radar_1,10208,1643354240638900041,radar_1,bbox,8,1,0,58.5,-1.1875,0.0,0.0,0.0,0.0,1.0,2.703125,1.71875,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10208,1643354240638900041,radar_1,arrow,8,0,0,58.5,-1.1875,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-11.025,-1.125,0.0,,,0
1643354240685013551,10209,1643354240678796052,radar_1,10209,1643354240678796052,radar_1,bbox,8,1,0,58.375,-1.203125,0.0,0.0,0.0,0.0,1.0,2.6875,1.734375,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10209,1643354240678796052,radar_1,arrow,8,0,0,58.375,-1.203125,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-11.025,-1.125,0.0,,,0
1643354240725976600,10210,1643354240718898057,radar_1,10210,1643354240718898057,radar_1,bbox,8,1,0,58.25,-1.21875,0.0,0.0,0.0,0.0,1.0,2.6875,1.734375,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10210,1643354240718898057,radar_1,arrow,8,0,0,58.25,-1.21875,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-11.025,-1.125,0.0,,,0
1643354240762933454,10211,1643354240758764028,radar_1,10211,1643354240758764028,radar_1,bbox,8,1,0,58.140625,-1.234375,0.0,0.0,0.0,0.0,1.0,2.671875,1.75,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10211,1643354240758764028,radar_1,arrow,8,0,0,58.140625,-1.234375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-11.025,-1.125,0.0,,,0
1643354240803766774,10212,1643354240798753023,radar_1,10212,1643354240798753023,radar_1,bbox,8,1,0,58.015625,-1.234375,0.0,0.0,0.0,0.0,1.0,2.671875,1.765625,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10212,1643354240798753023,radar_1,arrow,8,0,0,58.015625,-1.234375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-11.025,-1.125,0.0,,,0
1643354240844035548,10213,1643354240838892936,radar_1,10213,1643354240838892936,radar_1,bbox,8,1,0,57.890625,-1.25,0.0,0.0,0.0,0.0,1.0,2.65625,1.78125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10213,1643354240838892936,radar_1,arrow,8,0,0,57.890625,-1.25,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-11.025,-1.125,0.0,,,0
1643354240882464825,10214,1643354240878789901,radar_1,10214,1643354240878789901,radar_1,bbox,8,1,0,57.765625,-1.265625,0.0,0.0,0.0,0.0,1.0,2.65625,1.78125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10214,1643354240878789901,radar_1,arrow,8,0,0,57.765625,-1.265625,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-11.025,-1.125,0.0,,,0
1643354240930542597,10215,1643354240918989896,radar_1,10215,1643354240918989896,radar_1,bbox,8,1,0,57.65625,-1.28125,0.0,0.0,0.0,0.0,1.0,2.640625,1.796875,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10215,1643354240918989896,radar_1,arrow,8,0,0,57.65625,-1.28125,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-11.025,-1.125,0.0,,,0
1643354240962626115,10216,1643354240958770990,radar_1,10216,1643354240958770990,radar_1,bbox,8,1,0,57.53125,-1.28125,0.0,0.0,0.0,0.0,1.0,2.640625,1.8125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10216,1643354240958770990,radar_1,arrow,8,0,0,57.53125,-1.28125,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-11.025,-1.125,0.0,,,0
1643354241002318822,10217,1643354240998775005,radar_1,10217,1643354240998775005,radar_1,bbox,8,1,0,57.40625,-1.296875,0.0,0.0,0.0,0.0,1.0,2.625,1.8125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10217,1643354240998775005,radar_1,arrow,8,0,0,57.40625,-1.296875,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-11.025,-1.125,0.0,,,0
1643354241043976947,10218,1643354241038897991,radar_1,10218,1643354241038897991,radar_1,bbox,8,1,0,57.28125,-1.3125,0.0,0.0,0.0,0.0,1.0,2.625,1.8125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10218,1643354241038897991,radar_1,arrow,8,0,0,57.28125,-1.3125,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-11.025,-1.125,0.0,,,0
1643354241085056669,10219,1643354241078795909,radar_1,10219,1643354241078795909,radar_1,bbox,8,1,0,57.171875,-1.328125,0.0,0.0,0.0,0.0,1.0,2.609375,1.828125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10219,1643354241078795909,radar_1,arrow,8,0,0,57.171875,-1.328125,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-11.025,-1.125,0.0,,,0
1643354242731140661,10220,1643354242718868017,radar_1,10220,1643354242718868017,radar_1,bbox,0,1,0,51.671875,-1.984375,0.0,0.0,0.0,0.0,1.0,3.375,1.515625,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10220,1643354242718868017,radar_1,arrow,0,0,0,51.671875,-1.984375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.675,4.05,0.0,,,0
1643354242764385336,10221,1643354242758740901,radar_1,10221,1643354242758740901,radar_1,bbox,0,1,0,51.546875,-1.890625,0.0,0.0,0.0,0.0,1.0,3.46875,1.546875,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10221,1643354242758740901,radar_1,arrow,0,0,0,51.546875,-1.890625,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.675,4.05,0.0,,,0
1643354242803124662,10222,1643354242798799037,radar_1,10222,1643354242798799037,radar_1,bbox,0,1,0,51.4375,-1.84375,0.0,0.0,0.0,0.0,1.0,3.484375,1.5625,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10222,1643354242798799037,radar_1,arrow,0,0,0,51.4375,-1.84375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.675,4.05,0.0,,,0
1643354242843489053,10223,1643354242838783025,radar_1,10223,1643354242838783025,radar_1,bbox,0,1,0,51.328125,-1.8125,0.0,0.0,0.0,0.0,1.0,3.5,1.5625,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10223,1643354242838783025,radar_1,arrow,0,0,0,51.328125,-1.8125,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.675,4.05,0.0,,,0
1643354242885149449,10224,1643354242878741979,radar_1,10224,1643354242878741979,radar_1,bbox,0,1,0,51.21875,-1.8125,0.0,0.0,0.0,0.0,1.0,3.515625,1.578125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10224,1643354242878741979,radar_1,arrow,0,0,0,51.21875,-1.8125,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.675,3.825,0.0,,,0
1643354242929214210,10225,1643354242918879985,radar_1,10225,1643354242918879985,radar_1,bbox,0,1,0,51.140625,-1.8125,0.0,0.0,0.0,0.0,1.0,3.46875,1.578125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10225,1643354242918879985,radar_1,arrow,0,0,0,51.140625,-1.8125,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.675,3.825,0.0,,,0
1643354242964492975,10226,1643354242958764076,radar_1,10226,1643354242958764076,radar_1,bbox,0,1,0,51.03125,-1.796875,0.0,0.0,0.0,0.0,1.0,3.421875,1.609375,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10226,1643354242958764076,radar_1,arrow,0,0,0,51.03125,-1.796875,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.45,3.375,0.0,,,0
1643354243004218354,10227,1643354242998805999,radar_1,10227,1643354242998805999,radar_1,bbox,0,1,0,50.9375,-1.859375,0.0,0.0,0.0,0.0,1.0,3.40625,1.609375,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10227,1643354242998805999,radar_1,arrow,0,0,0,50.9375,-1.859375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.45,3.375,0.0,,,0
1643354243043054449,10228,1643354243038784980,radar_1,10228,1643354243038784980,radar_1,bbox,0,1,0,50.8125,-1.890625,0.0,0.0,0.0,0.0,1.0,3.390625,1.640625,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10228,1643354243038784980,radar_1,arrow,0,0,0,50.8125,-1.890625,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.675,2.925,0.0,,,0
1643354243082958165,10229,1643354243078742027,radar_1,10229,1643354243078742027,radar_1,bbox,0,1,0,50.6875,-1.921875,0.0,0.0,0.0,0.0,1.0,3.375,1.671875,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10229,1643354243078742027,radar_1,arrow,0,0,0,50.6875,-1.921875,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.675,2.475,0.0,,,0
1643354243129036248,10230,1643354243118881940,radar_1,10230,1643354243118881940,radar_1,bbox,0,1,0,50.578125,-2.015625,0.0,0.0,0.0,0.0,1.0,3.3125,1.671875,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10230,1643354243118881940,radar_1,arrow,0,0,0,50.578125,-2.015625,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.675,2.475,0.0,,,0
1643354243162695389,10231,1643354243158698081,radar_1,10231,1643354243158698081,radar_1,bbox,0,1,0,50.453125,-2.15625,0.0,0.0,0.0,0.0,1.0,3.3125,1.671875,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10231,1643354243158698081,radar_1,arrow,0,0,0,50.453125,-2.15625,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.9,2.475,0.0,,,0
1643354243206512756,10232,1643354243198751926,radar_1,10232,1643354243198751926,radar_1,bbox,0,1,0,50.328125,-2.21875,0.0,0.0,0.0,0.0,1.0,3.328125,1.71875,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10232,1643354243198751926,radar_1,arrow,0,0,0,50.328125,-2.21875,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.9,1.8,0.0,,,0
1643354243243611723,10233,1643354243238787889,radar_1,10233,1643354243238787889,radar_1,bbox,0,1,0,50.203125,-2.265625,0.0,0.0,0.0,0.0,1.0,3.328125,1.734375,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10233,1643354243238787889,radar_1,arrow,0,0,0,50.203125,-2.265625,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.9,1.125,0.0,,,0
1643354243283055020,10234,1643354243278703927,radar_1,10234,1643354243278703927,radar_1,bbox,0,1,0,50.078125,-2.34375,0.0,0.0,0.0,0.0,1.0,3.34375,1.75,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10234,1643354243278703927,radar_1,arrow,0,0,0,50.078125,-2.34375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-10.125,1.125,0.0,,,0
1643354243328592908,10235,1643354243318864107,radar_1,10235,1643354243318864107,radar_1,bbox,0,1,0,49.953125,-2.34375,0.0,0.0,0.0,0.0,1.0,3.34375,1.75,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10235,1643354243318864107,radar_1,arrow,0,0,0,49.953125,-2.34375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-10.125,1.125,0.0,,,0
1643354243363121110,10236,1643354243358719110,radar_1,10236,1643354243358719110,radar_1,bbox,0,1,0,49.8125,-2.3125,0.0,0.0,0.0,0.0,1.0,3.296875,1.75,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10236,1643354243358719110,radar_1,arrow,0,0,0,49.8125,-2.3125,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-10.35,1.125,0.0,,,0
1643354243403390108,10237,1643354243398772001,radar_1,10237,1643354243398772001,radar_1,bbox,0,1,0,49.6875,-2.296875,0.0,0.0,0.0,0.0,1.0,3.265625,1.734375,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10237,1643354243398772001,radar_1,arrow,0,0,0,49.6875,-2.296875,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-10.35,1.125,0.0,,,0
1643354243444251460,10238,1643354243438829898,radar_1,10238,1643354243438829898,radar_1,bbox,0,1,0,49.5625,-2.25,0.0,0.0,0.0,0.0,1.0,3.25,1.75,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10238,1643354243438829898,radar_1,arrow,0,0,0,49.5625,-2.25,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-10.35,1.125,0.0,,,0
1643354243482755266,10239,1643354243478718996,radar_1,10239,1643354243478718996,radar_1,bbox,0,1,0,49.453125,-2.15625,0.0,0.0,0.0,0.0,1.0,3.265625,1.75,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10239,1643354243478718996,radar_1,arrow,0,0,0,49.453125,-2.15625,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-10.35,1.125,0.0,,,0
1643354243527423901,10240,1643354243518868923,radar_1,10240,1643354243518868923,radar_1,bbox,0,1,0,49.34375,-2.078125,0.0,0.0,0.0,0.0,1.0,3.234375,1.75,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10240,1643354243518868923,radar_1,arrow,0,0,0,49.34375,-2.078125,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-10.35,1.125,0.0,,,0
1643354243563042028,10241,1643354243558705091,radar_1,10241,1643354243558705091,radar_1,bbox,0,1,0,49.21875,-2.03125,0.0,0.0,0.0,0.0,1.0,3.21875,1.765625,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10241,1643354243558705091,radar_1,arrow,0,0,0,49.21875,-2.03125,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-10.35,1.35,0.0,,,0
1643354243604528408,10242,1643354243598769903,radar_1,10242,1643354243598769903,radar_1,bbox,0,1,0,49.125,-1.96875,0.0,0.0,0.0,0.0,1.0,3.1875,1.765625,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10242,1643354243598769903,radar_1,arrow,0,0,0,49.125,-1.96875,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-10.35,1.8,0.0,,,0
1643354243642918997,10243,1643354243638775110,radar_1,10243,1643354243638775110,radar_1,bbox,0,1,0,49.046875,-1.890625,0.0,0.0,0.0,0.0,1.0,3.203125,1.796875,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10243,1643354243638775110,radar_1,arrow,0,0,0,49.046875,-1.890625,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-10.125,2.25,0.0,,,0
1643354243683452892,10244,1643354243678714036,radar_1,10244,1643354243678714036,radar_1,bbox,0,1,0,48.953125,-1.765625,0.0,0.0,0.0,0.0,1.0,3.15625,1.8125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10244,1643354243678714036,radar_1,arrow,0,0,0,48.953125,-1.765625,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.9,2.25,0.0,,,0
1643354243728993948,10245,1643354243718866109,radar_1,10245,1643354243718866109,radar_1,bbox,0,1,0,48.859375,-1.671875,0.0,0.0,0.0,0.0,1.0,3.125,1.84375,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10245,1643354243718866109,radar_1,arrow,0,0,0,48.859375,-1.671875,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.9,2.7,0.0,,,0
1643354243762773186,10246,1643354243758725881,radar_1,10246,1643354243758725881,radar_1,bbox,0,1,0,48.765625,-1.578125,0.0,0.0,0.0,0.0,1.0,3.09375,1.90625,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10246,1643354243758725881,radar_1,arrow,0,0,0,48.765625,-1.578125,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.675,3.15,0.0,,,0
